Source ID,Source Name,Bundle ID,Version,Asset Name,Downloads,Asset Size,Release Tag,Release Date
slidev-skills,Slidev Skills Collection,slidev,unknown,slidev.bundle.zip,21,28584,slidev-v1.0.0,2026-02-06T17:30:46Z
ai-engineering-primitives,AI Engineering Primitives,rtl-engineering,unknown,rtl-engineering.bundle.zip,2,13562,rtl-engineering-v1.0.0,2026-05-21T09:20:15Z
ai-engineering-primitives,AI Engineering Primitives,java-engineering,unknown,java-engineering.bundle.zip,2,187983,java-engineering-v1.0.13,2026-05-21T09:20:10Z
ai-engineering-primitives,AI Engineering Primitives,java-engineering,unknown,java-engineering.bundle.zip,12,151988,java-engineering-v1.0.12,2026-05-19T06:24:34Z
ai-engineering-primitives,AI Engineering Primitives,java-engineering,unknown,java-engineering.bundle.zip,43,143700,java-engineering-v1.0.11,2026-04-23T09:30:32Z
ai-engineering-primitives,AI Engineering Primitives,java-engineering,unknown,java-engineering.bundle.zip,3,90472,java-engineering-v1.0.10,2026-04-22T16:10:12Z
ai-engineering-primitives,AI Engineering Primitives,java-engineering,unknown,java-engineering.bundle.zip,9,76783,java-engineering-v1.0.9,2026-04-17T11:27:43Z
ai-engineering-primitives,AI Engineering Primitives,java-engineering,unknown,java-engineering.bundle.zip,6,68247,java-engineering-v1.0.8,2026-04-14T09:32:16Z
ai-engineering-primitives,AI Engineering Primitives,java-engineering,unknown,java-engineering.bundle.zip,2,66807,java-engineering-v1.0.7,2026-04-13T16:02:27Z
ai-engineering-primitives,AI Engineering Primitives,java-engineering,unknown,java-engineering.bundle.zip,1,60889,java-engineering-v1.0.6,2026-04-10T15:06:20Z
ai-engineering-primitives,AI Engineering Primitives,java-engineering,unknown,java-engineering.bundle.zip,2,42842,java-engineering-v1.0.5,2026-04-10T09:32:22Z
ai-engineering-primitives,AI Engineering Primitives,java-engineering,unknown,java-engineering.bundle.zip,10,14563,java-engineering-v1.0.4,2026-03-27T11:39:05Z
ai-engineering-primitives,AI Engineering Primitives,java-engineering,unknown,java-engineering.bundle.zip,2,14062,java-engineering-v1.0.3,2026-03-27T09:26:23Z
ai-engineering-primitives,AI Engineering Primitives,java-engineering,unknown,java-engineering.bundle.zip,15,10369,java-engineering-v1.0.2,2026-03-19T14:41:41Z
ai-engineering-primitives,AI Engineering Primitives,java-engineering,unknown,java-engineering.bundle.zip,0,10452,java-engineering-v1.0.1,2026-03-19T14:38:37Z
ai-engineering-primitives,AI Engineering Primitives,java-engineering,unknown,java-engineering.bundle.zip,0,10455,java-engineering-v1.0.0,2026-03-19T10:46:07Z
code-reviewer-generator-skills,PR Reviewer Generator,pr-reviewer-generator,unknown,pr-reviewer-generator.bundle.zip,5,47585,pr-reviewer-generator-v1.0.5,2026-05-19T07:29:16Z
code-reviewer-generator-skills,PR Reviewer Generator,pr-reviewer-generator,unknown,pr-reviewer-generator.bundle.zip,52,46385,pr-reviewer-generator-v1.0.4,2026-03-19T12:48:28Z
code-reviewer-generator-skills,PR Reviewer Generator,pr-reviewer-generator,unknown,pr-reviewer-generator.bundle.zip,1,45863,pr-reviewer-generator-v1.0.3,2026-03-19T11:43:56Z
code-reviewer-generator-skills,PR Reviewer Generator,pr-reviewer-generator,unknown,pr-reviewer-generator.bundle.zip,17,34483,pr-reviewer-generator-v1.0.2,2026-03-10T12:44:33Z
code-reviewer-generator-skills,PR Reviewer Generator,pr-reviewer-generator,unknown,pr-reviewer-generator.bundle.zip,1,29191,pr-reviewer-generator-v1.0.1,2026-03-09T16:25:40Z
code-reviewer-generator-skills,PR Reviewer Generator,pr-reviewer-generator,unknown,pr-reviewer-generator.bundle.zip,21,25908,pr-reviewer-generator-v1.0.0,2026-02-17T09:33:30Z
offer-agent-skills,Offer Skills Collection,reflex,unknown,reflex.bundle.zip,7,359324,reflex-v1.1.5,2026-05-20T09:35:32Z
offer-agent-skills,Offer Skills Collection,reflex,unknown,reflex.bundle.zip,0,359200,reflex-v1.1.4,2026-05-20T08:35:06Z
offer-agent-skills,Offer Skills Collection,reflex,unknown,reflex.bundle.zip,1,350376,reflex-v1.1.3,2026-05-19T15:01:47Z
offer-agent-skills,Offer Skills Collection,reflex,unknown,reflex.bundle.zip,0,348722,reflex-v1.1.2,2026-05-19T12:22:44Z
offer-agent-skills,Offer Skills Collection,reflex,unknown,reflex.bundle.zip,26,337236,reflex-v1.1.1,2026-04-15T12:36:02Z
offer-agent-skills,Offer Skills Collection,log-verbosity-reduction,unknown,log-verbosity-reduction.bundle.zip,36,134689,log-verbosity-reduction-v1.1.2,2026-04-15T16:16:17Z
offer-agent-skills,Offer Skills Collection,reflex,unknown,reflex.bundle.zip,1,314797,reflex-v1.1.0,2026-04-14T17:15:04Z
offer-agent-skills,Offer Skills Collection,log-verbosity-reduction,unknown,log-verbosity-reduction.bundle.zip,5,130740,log-verbosity-reduction-v1.1.1,2026-04-14T17:15:01Z
offer-agent-skills,Offer Skills Collection,log-verbosity-reduction,unknown,log-verbosity-reduction.bundle.zip,2,128684,log-verbosity-reduction-v1.1.0,2026-04-13T13:58:04Z
offer-agent-skills,Offer Skills Collection,reflex,unknown,reflex.bundle.zip,19,284443,reflex-v1.0.5,2026-04-01T13:12:37Z
offer-agent-skills,Offer Skills Collection,reflex,unknown,reflex.bundle.zip,18,274311,reflex-v1.0.4,2026-03-26T14:34:16Z
offer-agent-skills,Offer Skills Collection,batch-elasticity,unknown,batch-elasticity.bundle.zip,6,6656,batch-elasticity-v1.0.0,2026-03-26T12:40:28Z
offer-agent-skills,Offer Skills Collection,reflex,unknown,reflex.bundle.zip,16,251758,reflex-v1.0.3,2026-03-20T15:25:10Z
offer-agent-skills,Offer Skills Collection,reflex,unknown,reflex.bundle.zip,10,250887,reflex-v1.0.2,2026-03-12T22:44:11Z
offer-agent-skills,Offer Skills Collection,reflex,unknown,reflex.bundle.zip,11,250796,reflex-v1.0.1,2026-03-02T13:59:51Z
offer-agent-skills,Offer Skills Collection,reflex,unknown,reflex.bundle.zip,10,237009,reflex-v1.0.0,2026-02-25T10:58:00Z
offer-agent-skills,Offer Skills Collection,log-verbosity-reduction,unknown,log-verbosity-reduction.bundle.zip,36,48868,log-verbosity-reduction-v1.0.0,2026-02-25T11:11:03Z
etk-workflow-instructions,ETK Workflow Instructions,etk-workflow,unknown,etk-workflow.bundle.zip,38,30340,etk-workflow-v1.0.0,2026-03-02T13:20:44Z
refx-nre-qa,RefX NRE QA Agents,refx-nre-qa-agents,unknown,refx-nre-qa-agents.bundle.zip,5,166208,refx-nre-qa-agents-v2.0.4,2026-05-15T09:23:40Z
refx-nre-qa,RefX NRE QA Agents,refx-nre-qa-agents,unknown,refx-nre-qa-agents.bundle.zip,3,157350,refx-nre-qa-agents-v2.0.3,2026-05-11T07:10:58Z
refx-nre-qa,RefX NRE QA Agents,refx-nre-qa-agents,unknown,refx-nre-qa-agents.bundle.zip,4,156235,refx-nre-qa-agents-v2.0.2,2026-05-04T11:23:19Z
refx-nre-qa,RefX NRE QA Agents,refx-nre-qa-agents,unknown,refx-nre-qa-agents.bundle.zip,2,149579,refx-nre-qa-agents-v2.0.1,2026-04-29T12:45:10Z
refx-nre-qa,RefX NRE QA Agents,refx-nre-qa-agents,unknown,refx-nre-qa-agents.bundle.zip,3,149610,refx-nre-qa-agents-v2.0.0,2026-04-29T06:13:39Z
refx-nre-qa,RefX NRE QA Agents,refx-nre-qa-agents,unknown,refx-nre-qa-agents.bundle.zip,12,6448,refx-nre-qa-agents-v1.0.2,2026-03-05T05:20:27Z
refx-nre-qa,RefX NRE QA Agents,refx-nre-qa-agents,unknown,refx-nre-qa-agents.bundle.zip,1,6439,refx-nre-qa-agents-v1.0.1,2026-03-04T04:23:10Z
refx-nre-qa,RefX NRE QA Agents,refx-nre-qa-agents,unknown,refx-nre-qa-agents.bundle.zip,1,4777,refx-nre-qa-agents-v1.0.0,2026-03-03T08:41:49Z
travel-companion-copilot-collections,Travel Companion Copilot Collections,travel-companion,unknown,travel-companion.bundle.zip,1,9307,travel-companion-v1.0.0,2026-04-06T11:12:42Z
clean-code-in-the-cloud,Clean Code in the Cloud,amadeus-microservice-coding-guidebook,unknown,amadeus-microservice-coding-guidebook.bundle.zip,169,171206,amadeus-microservice-coding-guidebook-v1.0.1,2026-05-05T12:23:55Z
clean-code-in-the-cloud,Clean Code in the Cloud,skubedocs,unknown,skubedocs.bundle.zip,74,1960611,skubedocs-v1.0.5,2026-04-21T11:37:48Z
clean-code-in-the-cloud,Clean Code in the Cloud,cnadocs,unknown,cnadocs.bundle.zip,48,360089,cnadocs-v1.0.3,2026-04-21T11:37:41Z
clean-code-in-the-cloud,Clean Code in the Cloud,archreview,unknown,archreview.bundle.zip,54,35637,archreview-v1.0.1,2026-04-21T11:37:37Z
clean-code-in-the-cloud,Clean Code in the Cloud,amadeus-microservice-coding-guidebook,unknown,amadeus-microservice-coding-guidebook.bundle.zip,9,171607,amadeus-microservice-coding-guidebook-v1.0.0,2026-04-21T11:37:44Z
clean-code-in-the-cloud,Clean Code in the Cloud,cnadocs,unknown,cnadocs.bundle.zip,9,359821,cnadocs-v1.0.2,2026-04-03T11:41:59Z
clean-code-in-the-cloud,Clean Code in the Cloud,archreview,unknown,archreview.bundle.zip,9,29524,archreview-v1.0.0,2026-04-03T11:41:56Z
clean-code-in-the-cloud,Clean Code in the Cloud,skubedocs,unknown,skubedocs.bundle.zip,31,1960342,skubedocs-v1.0.4,2026-04-01T17:49:02Z
clean-code-in-the-cloud,Clean Code in the Cloud,skubedocs,unknown,skubedocs.bundle.zip,24,1960329,skubedocs-v1.0.3,2026-03-31T14:18:05Z
clean-code-in-the-cloud,Clean Code in the Cloud,skubedocs,unknown,skubedocs.bundle.zip,12,1540315,skubedocs-v1.0.2,2026-03-26T17:12:51Z
clean-code-in-the-cloud,Clean Code in the Cloud,skubedocs,unknown,skubedocs.bundle.zip,25,432293,skubedocs-v1.0.1,2026-03-17T20:14:56Z
clean-code-in-the-cloud,Clean Code in the Cloud,skubedocs,unknown,skubedocs.bundle.zip,4,426604,skubedocs-v1.0.0,2026-03-17T11:56:53Z
clean-code-in-the-cloud,Clean Code in the Cloud,cnadocs,unknown,cnadocs.bundle.zip,18,367483,cnadocs-v1.0.1,2026-03-17T20:21:17Z
clean-code-in-the-cloud,Clean Code in the Cloud,cnadocs,unknown,cnadocs.bundle.zip,0,367483,cnadocs-v1.0.0,2026-03-17T20:14:53Z
opentelemetry-tracing-toolkit,OpenTelemetry Tracing Toolkit,opentelemetry-tracing-toolkit,unknown,opentelemetry-tracing-toolkit.bundle.zip,4,57722,opentelemetry-tracing-toolkit-v1.0.2,2026-05-19T08:19:18Z
opentelemetry-tracing-toolkit,OpenTelemetry Tracing Toolkit,opentelemetry-tracing-toolkit,unknown,opentelemetry-tracing-toolkit.bundle.zip,4,44353,opentelemetry-tracing-toolkit-v1.0.1,2026-04-27T13:44:54Z
opentelemetry-tracing-toolkit,OpenTelemetry Tracing Toolkit,opentelemetry-tracing-toolkit,unknown,opentelemetry-tracing-toolkit.bundle.zip,11,26353,opentelemetry-tracing-toolkit-v1.0.0,2026-03-13T18:21:35Z
nevio-solution-architecture-runway,Nevio Solution Architecture Runway,nevio-solution-architecture-runway,unknown,nevio-solution-architecture-runway.bundle.zip,1,382653,nevio-solution-architecture-runway-v1.0.6,2026-05-18T05:00:26Z
nevio-solution-architecture-runway,Nevio Solution Architecture Runway,nevio-solution-architecture-runway,unknown,nevio-solution-architecture-runway.bundle.zip,2,339434,nevio-solution-architecture-runway-v1.0.5,2026-05-12T14:22:33Z
nevio-solution-architecture-runway,Nevio Solution Architecture Runway,nevio-solution-architecture-runway,unknown,nevio-solution-architecture-runway.bundle.zip,1,338211,nevio-solution-architecture-runway-v1.0.4,2026-05-12T13:57:45Z
nevio-solution-architecture-runway,Nevio Solution Architecture Runway,nevio-solution-architecture-runway,unknown,nevio-solution-architecture-runway.bundle.zip,1,14037,nevio-solution-architecture-runway-v1.0.3,2026-05-12T09:59:47Z
nevio-solution-architecture-runway,Nevio Solution Architecture Runway,nevio-solution-architecture-runway,unknown,nevio-solution-architecture-runway.bundle.zip,0,23311,nevio-solution-architecture-runway-v1.0.2,2026-05-12T09:31:13Z
nevio-solution-architecture-runway,Nevio Solution Architecture Runway,nevio-solution-architecture-runway,unknown,nevio-solution-architecture-runway.bundle.zip,0,26723,nevio-solution-architecture-runway-v1.0.1,2026-05-11T17:48:15Z
nevio-solution-architecture-runway,Nevio Solution Architecture Runway,nevio-solution-architecture-runway,unknown,nevio-solution-architecture-runway.bundle.zip,1,26567,nevio-solution-architecture-runway-v1.0.0,2026-05-11T15:55:17Z
rail-context,Amadeus Rail Context,rail-ui-context,unknown,rail-ui-context.bundle.zip,2,29568,rail-ui-context-v1.0.2,2026-04-15T08:15:53Z
rail-context,Amadeus Rail Context,rail-obe-context,unknown,rail-obe-context.bundle.zip,6,36986,rail-obe-context-v1.0.5,2026-04-15T08:15:50Z
rail-context,Amadeus Rail Context,rail-devopstoolchain-context,unknown,rail-devopstoolchain-context.bundle.zip,2,10632,rail-devopstoolchain-context-v1.0.2,2026-04-15T08:15:47Z
rail-context,Amadeus Rail Context,rail-ui-context,unknown,rail-ui-context.bundle.zip,0,70789,rail-ui-context-v1.0.1,2026-04-01T14:48:22Z
rail-context,Amadeus Rail Context,rail-obe-context,unknown,rail-obe-context.bundle.zip,1,58801,rail-obe-context-v1.0.4,2026-04-01T14:48:18Z
rail-context,Amadeus Rail Context,rail-devopstoolchain-context,unknown,rail-devopstoolchain-context.bundle.zip,0,10668,rail-devopstoolchain-context-v1.0.1,2026-04-01T14:48:15Z
rail-context,Amadeus Rail Context,rail-ui-context,unknown,rail-ui-context.bundle.zip,0,87427,rail-ui-context-v1.0.0,2026-03-31T09:40:40Z
rail-context,Amadeus Rail Context,rail-obe-context,unknown,rail-obe-context.bundle.zip,1,136117,rail-obe-context-v1.0.3,2026-03-31T09:40:37Z
rail-context,Amadeus Rail Context,rail-devopstoolchain-context,unknown,rail-devopstoolchain-context.bundle.zip,0,6547,rail-devopstoolchain-context-v1.0.0,2026-03-26T15:05:37Z
rail-context,Amadeus Rail Context,rail-obe-context,unknown,rail-obe-context.bundle.zip,1,136117,rail-obe-context-v1.0.2,2026-01-16T14:19:31Z
rail-context,Amadeus Rail Context,rail-obe-context,unknown,rail-obe-context.bundle.zip,1,132855,rail-obe-context-v1.0.1,2026-01-15T09:41:08Z
rail-context,Amadeus Rail Context,rail-obe-context,unknown,rail-obe-context.bundle.zip,1,131289,rail-obe-context-v1.0.0,2026-01-14T14:40:57Z
airline-solutions-architecture,Airline Solutions Architecture,airline-solutions-architecture,unknown,airline-solutions-architecture.bundle.zip,58,79460,airline-solutions-architecture-v1.0.2,2026-05-12T12:44:10Z
airline-solutions-architecture,Airline Solutions Architecture,airline-solutions-architecture,unknown,airline-solutions-architecture.bundle.zip,2,164315,airline-solutions-architecture-v1.0.1,2026-05-12T07:38:29Z
airline-solutions-architecture,Airline Solutions Architecture,airline-solutions-architecture,unknown,airline-solutions-architecture.bundle.zip,20,169475,airline-solutions-architecture-v1.0.0,2026-04-10T15:42:07Z
design-factory,Design Factory AI Skills,design-factory,unknown,design-factory.bundle.zip,23,189290,design-factory-v1.0.1,2026-04-28T08:13:02Z
